country,date,words
NL,2015-09-17,83032
NL,2015-09-22,123700
NL,2015-09-23,70577
NL,2015-09-24,85176
NL,2015-09-29,118769
NL,2015-09-30,107663
NL,2015-10-01,105859
NL,2015-10-06,98646
NL,2015-10-07,100672
NL,2015-10-08,132679
NL,2015-10-13,139361
NL,2015-10-14,103145
NL,2015-10-15,81379
NL,2015-10-27,67774
NL,2015-10-28,85933
NL,2015-10-29,108109
NL,2015-11-03,31812
NL,2015-11-04,68754
NL,2015-11-05,92254
NL,2015-11-10,64145
NL,2015-11-11,92370
NL,2015-11-12,62110
NL,2015-11-17,148892
NL,2015-11-18,91765
NL,2015-11-19,93686
NL,2015-11-24,67392
NL,2015-11-25,99093
NL,2015-11-26,102675
NL,2015-12-01,90699
NL,2015-12-02,110307
NL,2015-12-03,82579
NL,2015-12-08,122742
NL,2015-12-09,69669
NL,2015-12-10,51062
NL,2015-12-14,36707
NL,2015-12-15,134089
NL,2015-12-16,86227
NL,2015-12-17,50693
NL,2015-12-21,40653
NL,2015-12-22,91222
NL,2016-01-12,49259
NL,2016-01-13,84384
NL,2016-01-14,79062
NL,2016-01-19,95078
NL,2016-01-20,63195
NL,2016-01-21,80646
NL,2016-01-26,120440
NL,2016-01-27,61811
NL,2016-01-28,72267
NL,2016-02-02,135466
NL,2016-02-03,91912
NL,2016-02-04,84135
NL,2016-02-09,83227
NL,2016-02-10,77178
NL,2016-02-11,92235
NL,2016-02-16,92584
NL,2016-02-17,77981
NL,2016-02-18,91700
NL,2016-03-01,133241
NL,2016-03-02,86017
NL,2016-03-03,45432
NL,2016-03-08,152206
NL,2016-03-09,94469
NL,2016-03-10,64560
NL,2016-03-15,133796
NL,2016-03-16,76398
NL,2016-03-17,57039
NL,2016-03-22,75873
NL,2016-03-23,81298
NL,2016-03-24,45640
NL,2016-03-29,76318
NL,2016-03-30,73921
NL,2016-03-31,65818
NL,2016-04-05,74315
NL,2016-04-07,76701
NL,2016-04-12,135142
NL,2016-04-13,87656
NL,2016-04-14,83373
NL,2016-04-19,40824
NL,2016-04-20,39474
NL,2016-04-21,47614
NL,2016-04-26,56942
NL,2016-04-28,88847
NL,2016-05-17,40925
NL,2016-05-18,103449
NL,2016-05-19,93099
NL,2016-05-24,108242
NL,2016-05-25,106644
NL,2016-05-26,86589
NL,2016-05-31,132579
NL,2016-06-01,14380
NL,2016-06-02,53546
NL,2016-06-07,109899
NL,2016-06-08,79227
NL,2016-06-09,60220
NL,2016-06-14,72492
NL,2016-06-15,104207
NL,2016-06-16,89150
NL,2016-06-21,122367
NL,2016-06-22,82116
NL,2016-06-23,83265
NL,2016-06-28,59295
NL,2016-06-29,93972
NL,2016-06-30,65249
NL,2016-07-05,128307
NL,2016-07-06,107989
NL,2016-07-07,84122
NL,2016-07-12,9555
NL,2016-09-06,37840
NL,2016-09-07,67754
NL,2016-09-08,80034
NL,2016-09-13,67136
NL,2016-09-14,87172
NL,2016-09-15,66215
NL,2016-09-20,1512
NL,2016-09-21,107865
NL,2016-09-22,90348
NL,2016-09-27,115605
NL,2016-09-28,59316
NL,2016-09-29,101477
NL,2016-10-04,65946
NL,2016-10-05,89979
NL,2016-10-06,77048
NL,2016-10-11,119408
NL,2016-10-12,75030
NL,2016-10-13,100137
NL,2016-10-25,93900
NL,2016-10-26,85096
NL,2016-10-27,92656
NL,2016-11-01,159881
NL,2016-11-02,94430
NL,2016-11-03,107430
NL,2016-11-08,48844
NL,2016-11-09,104874
NL,2016-11-10,92207
NL,2016-11-15,66796
NL,2016-11-16,79278
NL,2016-11-17,51182
NL,2016-11-22,148685
NL,2016-11-23,96718
NL,2016-11-24,102986
NL,2016-11-29,46443
NL,2016-11-30,104743
NL,2016-12-01,95971
NL,2016-12-06,134798
NL,2016-12-07,90579
NL,2016-12-08,77200
NL,2016-12-13,144435
NL,2016-12-14,98836
NL,2016-12-15,72871
NL,2016-12-19,25407
NL,2016-12-20,133468
NL,2016-12-21,89189
NL,2016-12-22,39492
NL,2017-01-17,39467
NL,2017-01-18,47472
NL,2017-01-19,76883
NL,2017-01-24,79875
NL,2017-01-25,83258
NL,2017-01-26,81812
NL,2017-01-31,79533
NL,2017-02-01,85469
NL,2017-02-02,108981
NL,2017-02-07,115232
NL,2017-02-08,91450
NL,2017-02-09,64903
NL,2017-02-14,127048
NL,2017-02-15,74227
NL,2017-02-16,84143
NL,2017-02-21,91755
NL,2017-02-22,58114
NL,2017-02-23,50403
NL,2017-03-21,64816
NL,2017-03-22,20090
NL,2017-03-23,4283
NL,2017-03-28,30751
NL,2017-03-29,40563
NL,2017-03-30,34738
NL,2017-04-04,19953
NL,2017-04-05,37751
NL,2017-04-06,25951
NL,2017-04-11,52644
NL,2017-04-12,64692
NL,2017-04-13,49835
NL,2017-04-18,31786
NL,2017-04-19,89348
NL,2017-04-20,62779
NL,2017-05-09,40838
NL,2017-05-10,61739
NL,2017-05-11,38959
NL,2017-05-16,87104
NL,2017-05-17,51226
NL,2017-05-18,61887
NL,2017-05-23,97984
NL,2017-05-24,31943
NL,2017-05-30,103418
NL,2017-05-31,79476
NL,2017-06-01,92757
NL,2017-06-06,86760
NL,2017-06-07,51969
NL,2017-06-08,41878
NL,2017-06-13,72781
NL,2017-06-14,32345
NL,2017-06-15,32555
NL,2017-06-20,54490
NL,2017-06-21,67232
NL,2017-06-22,25858
NL,2017-06-27,72315
NL,2017-06-28,56568
NL,2017-06-29,67816
NL,2017-07-04,93131
NL,2017-07-05,79814
NL,2017-07-06,40255
NL,2017-07-11,73137
NL,2017-09-05,37408
NL,2017-09-06,60967
NL,2017-09-07,58544
NL,2017-09-12,44812
NL,2017-09-13,72364
NL,2017-09-14,28991
NL,2017-09-19,1324
NL,2017-09-20,88416
NL,2017-09-21,72348
NL,2017-09-26,80694
NL,2017-09-27,79078
NL,2017-09-28,48275
NL,2017-10-03,50487
NL,2017-10-04,68444
NL,2017-10-05,62195
NL,2017-10-10,33524
NL,2017-10-11,24002
NL,2017-10-12,76525
NL,2017-10-24,57153
NL,2017-10-25,2920
NL,2017-10-31,5047
NL,2017-11-01,108943
NL,2017-11-02,89769
NL,2017-11-07,72466
NL,2017-11-08,88542
NL,2017-11-09,100792
NL,2017-11-14,99174
NL,2017-11-15,133818
NL,2017-11-16,72030
NL,2017-11-21,133307
NL,2017-11-22,124052
NL,2017-11-23,75219
NL,2017-11-28,44787
NL,2017-11-29,113355
NL,2017-11-30,88447
NL,2017-12-04,47986
NL,2017-12-05,64858
NL,2017-12-06,101668
NL,2017-12-07,85359
NL,2017-12-12,177336
NL,2017-12-13,90587
NL,2017-12-14,116944
NL,2017-12-19,117478
NL,2017-12-20,122284
NL,2017-12-21,59826
NL,2018-01-15,80806
NL,2018-01-16,92686
NL,2018-01-17,71706
NL,2018-01-18,59029
NL,2018-01-23,64056
NL,2018-01-24,59617
NL,2018-01-25,84116
NL,2018-01-30,139716
NL,2018-01-31,71196
NL,2018-02-01,70487
NL,2018-02-06,124757
NL,2018-02-07,73791
NL,2018-02-08,84345
NL,2018-02-13,80378
NL,2018-02-14,77685
NL,2018-02-15,80213
NL,2018-02-20,90937
NL,2018-02-21,82932
NL,2018-02-22,87098
NL,2018-03-06,95154
NL,2018-03-07,55028
NL,2018-03-08,68652
NL,2018-03-13,48599
NL,2018-03-14,71761
NL,2018-03-15,71293
NL,2018-03-20,43518
NL,2018-03-22,9358
NL,2018-03-27,57976
NL,2018-03-28,79353
NL,2018-03-29,84735
NL,2018-04-03,85749
NL,2018-04-04,86599
NL,2018-04-05,62452
NL,2018-04-10,128109
NL,2018-04-11,73738
NL,2018-04-12,49460
NL,2018-04-17,68783
NL,2018-04-18,76681
NL,2018-04-19,56308
NL,2018-04-24,36348
NL,2018-04-25,96778
NL,2018-04-26,46216
NL,2018-05-15,72048
NL,2018-05-16,73861
NL,2018-05-17,64263
NL,2018-05-22,118413
NL,2018-05-23,75993
NL,2018-05-24,63131
NL,2018-05-29,69680
NL,2018-05-30,78325
NL,2018-05-31,72997
NL,2018-06-05,49035
NL,2018-06-06,78082
NL,2018-06-07,61819
NL,2018-06-12,100829
NL,2018-06-13,85871
NL,2018-06-14,65495
NL,2018-06-19,81590
NL,2018-06-20,69562
NL,2018-06-21,112947
NL,2018-06-26,109275
NL,2018-06-27,101750
NL,2018-06-28,96130
NL,2018-07-03,90844
NL,2018-07-04,101792
NL,2018-07-05,97907
NL,2018-07-09,43135
NL,2018-07-10,80411
NL,2018-09-04,57509
NL,2018-09-05,58415
NL,2018-09-06,50278
NL,2018-09-11,110167
NL,2018-09-12,56513
NL,2018-09-13,75221
NL,2018-09-18,1473
NL,2018-09-19,106474
NL,2018-09-21,97085
NL,2018-09-25,42429
NL,2018-09-26,103211
NL,2018-09-27,41610
NL,2018-10-02,67735
NL,2018-10-03,103145
NL,2018-10-04,92833
NL,2018-10-09,84828
NL,2018-10-10,83505
NL,2018-10-11,114764
NL,2018-10-16,67532
NL,2018-10-17,76293
NL,2018-10-18,117405
NL,2018-10-30,167545
NL,2018-10-31,123545
NL,2018-11-01,103954
NL,2018-11-06,69845
NL,2018-11-07,85521
NL,2018-11-08,102719
NL,2018-11-13,134419
NL,2018-11-14,118405
NL,2018-11-15,83592
NL,2018-11-20,172582
NL,2018-11-21,103273
NL,2018-11-22,72484
NL,2018-11-27,70373
NL,2018-11-28,105897
NL,2018-11-29,107423
NL,2018-12-04,103678
NL,2018-12-05,47292
NL,2018-12-06,66867
NL,2018-12-11,180119
NL,2018-12-12,95479
NL,2018-12-13,67986
NL,2018-12-17,23493
NL,2018-12-18,103939
NL,2018-12-19,89257
NL,2018-12-20,50680
NL,2019-01-15,66928
NL,2019-01-16,92266
NL,2019-01-17,83130
NL,2019-01-22,75239
NL,2019-01-23,49971
NL,2019-01-24,88615
NL,2019-01-29,96886
NL,2019-01-30,47401
NL,2019-01-31,89533
NL,2019-02-05,136493
NL,2019-02-06,77200
NL,2019-02-07,70655
NL,2019-02-12,79484
NL,2019-02-13,76562
NL,2019-02-14,73846
NL,2019-02-19,122275
NL,2019-02-20,55889
NL,2019-02-21,87535
NL,2019-03-05,110760
NL,2019-03-06,78837
NL,2019-03-07,72591
NL,2019-03-12,126668
NL,2019-03-13,78824
NL,2019-03-14,108223
NL,2019-03-19,63089
NL,2019-03-21,69906
NL,2019-03-26,61211
NL,2019-03-27,72996
NL,2019-03-28,81595
NL,2019-04-02,69908
NL,2019-04-03,74961
NL,2019-04-04,89909
NL,2019-04-09,51586
NL,2019-04-10,72394
NL,2019-04-11,63877
NL,2019-04-16,117300
NL,2019-04-17,84492
NL,2019-04-18,45646
NL,2019-04-23,86543
NL,2019-04-24,69926
NL,2019-04-25,77525
NL,2019-05-14,80663
NL,2019-05-15,73720
NL,2019-05-16,98103
NL,2019-05-20,68676
NL,2019-05-21,113760
NL,2019-05-22,44672
NL,2019-05-27,38218
NL,2019-05-28,102522
NL,2019-05-29,47535
NL,2019-06-04,103949
NL,2019-06-05,96664
NL,2019-06-06,73090
NL,2019-06-11,39849
NL,2019-06-12,60103
NL,2019-06-13,63803
NL,2019-06-18,56001
NL,2019-06-19,104868
NL,2019-06-20,101983
NL,2019-06-25,52456
NL,2019-06-26,100485
NL,2019-06-27,69364
NL,2019-07-02,128555
NL,2019-07-03,106012
NL,2019-07-04,72432
NL,2019-07-09,36918
NL,2019-09-03,72599
NL,2019-09-04,74640
NL,2019-09-05,87390
NL,2019-09-10,31939
NL,2019-09-11,80616
NL,2019-09-12,84150
NL,2019-09-17,1566
NL,2019-09-18,110109
NL,2019-09-19,95289
NL,2019-09-24,23324
NL,2019-09-25,73882
NL,2019-09-26,85814
NL,2019-10-01,32983
NL,2019-10-02,86846
NL,2019-10-03,80423
NL,2019-10-08,59838
NL,2019-10-09,87049
NL,2019-10-10,95146
NL,2019-10-15,60147
NL,2019-10-16,113586
NL,2019-10-17,112035
NL,2019-10-29,163422
NL,2019-10-30,126371
NL,2019-10-31,114632
NL,2019-11-05,134273
NL,2019-11-06,109651
NL,2019-11-07,90071
NL,2019-11-12,91761
NL,2019-11-13,96179
NL,2019-11-14,89077
NL,2019-11-19,168561
NL,2019-11-20,123248
NL,2019-11-21,92967
NL,2019-11-26,52507
NL,2019-11-27,118032
NL,2019-11-28,93028
NL,2019-12-02,31673
NL,2019-12-03,167801
NL,2019-12-04,90329
NL,2019-12-05,42562
NL,2019-12-09,40071
NL,2019-12-10,143595
NL,2019-12-11,88599
NL,2019-12-12,75113
NL,2019-12-16,73660
NL,2019-12-17,144442
NL,2019-12-18,66103
NL,2019-12-19,77331
NL,2020-01-14,58563
NL,2020-01-15,75320
NL,2020-01-16,63577
NL,2020-01-21,73476
NL,2020-01-22,87502
NL,2020-01-23,74839
NL,2020-01-27,36164
NL,2020-01-28,112573
NL,2020-01-29,113022
NL,2020-01-30,76685
NL,2020-02-04,154587
NL,2020-02-05,99403
NL,2020-02-06,87318
NL,2020-02-11,110433
NL,2020-02-12,103854
NL,2020-02-13,88510
NL,2020-02-18,68301
NL,2020-02-19,108930
NL,2020-02-20,69859
NL,2020-03-03,80126
NL,2020-03-04,79646
NL,2020-03-05,79628
NL,2020-03-10,137320
NL,2020-03-11,91729
NL,2020-03-12,97817
NL,2020-03-18,84224
NL,2020-03-26,46569
NL,2020-04-01,52860
NL,2020-04-07,17371
NL,2020-04-08,51812
NL,2020-04-16,47671
NL,2020-04-21,59672
NL,2020-04-22,64697
NL,2020-05-07,61903
NL,2020-05-12,54470
NL,2020-05-14,58252
NL,2020-05-19,91458
NL,2020-05-20,98158
NL,2020-05-26,111240
NL,2020-05-27,57384
NL,2020-05-28,69959
NL,2020-06-02,51248
NL,2020-06-03,60426
NL,2020-06-04,76950
NL,2020-06-09,74898
NL,2020-06-10,90830
NL,2020-06-11,56471
NL,2020-06-15,24075
NL,2020-06-16,87582
NL,2020-06-17,72741
NL,2020-06-18,72765
NL,2020-06-23,120752
NL,2020-06-24,98445
NL,2020-06-25,101375
NL,2020-06-30,120032
NL,2020-07-01,108302
NL,2020-07-02,76184
NL,2020-07-06,73296
NL,2020-07-07,75474
NL,2020-07-14,84960
NL,2020-08-12,79392
NL,2020-08-19,29139
NL,2020-09-01,60959
NL,2020-09-02,119526
NL,2020-09-03,88771
NL,2020-09-08,60057
NL,2020-09-09,83517
NL,2020-09-10,58034
NL,2020-09-15,1684
NL,2020-09-16,125301
NL,2020-09-17,91845
NL,2020-09-22,70715
NL,2020-09-23,74399
NL,2020-09-24,89232
NL,2020-09-29,52734
NL,2020-09-30,87601
NL,2020-10-01,60029
NL,2020-10-05,61268
NL,2020-10-06,97167
NL,2020-10-07,79812
NL,2020-10-08,59971
NL,2020-10-13,78289
NL,2020-10-14,112411
NL,2020-10-26,107691
NL,2020-10-27,89572
NL,2020-10-28,106194
NL,2020-10-29,42074
NL,2020-11-03,135266
NL,2020-11-04,102660
NL,2020-11-05,68631
NL,2020-11-11,101970
NL,2020-11-12,67905
NL,2020-11-17,46544
NL,2020-11-18,101895
NL,2020-11-19,81828
NL,2020-11-24,52216
NL,2020-11-25,109720
NL,2020-11-26,63976
NL,2020-12-01,36348
NL,2020-12-02,96157
NL,2020-12-03,97164
NL,2020-12-08,43075
NL,2020-12-09,92761
NL,2020-12-10,96193
NL,2020-12-14,44003
NL,2020-12-15,115100
NL,2020-12-16,73128
NL,2020-12-17,78339
NL,2021-01-05,88719
NL,2021-01-08,43531
NL,2021-01-12,63676
NL,2021-01-13,68224
NL,2021-01-14,89006
NL,2021-01-19,201425
NL,2021-01-20,17024
NL,2021-01-21,66049
NL,2021-01-26,73653
NL,2021-01-27,55538
NL,2021-01-28,55170
NL,2021-02-02,43564
NL,2021-02-03,60928
NL,2021-02-04,60155
NL,2021-02-09,73116
NL,2021-02-10,72940
NL,2021-02-11,53832
NL,2021-02-18,53943
NL,2021-02-19,80257
NL,2021-02-22,35635
NL,2021-02-23,85646
NL,2021-02-24,58579
NL,2021-02-25,37833
NL,2021-03-02,87365
NL,2021-03-09,56563
NL,2021-03-10,43418
NL,2021-03-16,74753
NL,2021-03-22,47249
NL,2021-03-23,59604
NL,2021-03-24,87403
NL,2021-03-30,13483
NL,2021-03-31,940
NL,2021-04-01,97883
NL,2021-04-06,75297
NL,2021-04-07,56260
NL,2021-04-13,63374
NL,2021-04-14,48280
NL,2021-04-15,93961
NL,2021-04-20,45605
NL,2021-04-21,78518
NL,2021-04-22,91438
NL,2021-04-29,111681
NL,2021-05-11,133029
NL,2021-05-12,107230
NL,2021-05-18,76027
NL,2021-05-19,75337
NL,2021-05-20,55140
NL,2021-05-25,79241
NL,2021-05-26,50876
NL,2021-05-27,89816
NL,2021-06-01,49730
NL,2021-06-02,66632
NL,2021-06-03,81096
NL,2021-06-08,69575
NL,2021-06-09,87659
NL,2021-06-10,70112
NL,2021-06-15,102006
NL,2021-06-16,97002
NL,2021-06-17,80949
NL,2021-06-22,95243
NL,2021-06-23,35025
NL,2021-06-24,79839
NL,2021-06-29,87535
NL,2021-06-30,92918
NL,2021-07-01,72022
NL,2021-07-06,138840
NL,2021-07-07,81646
NL,2021-07-08,60046
NL,2021-07-12,24649
NL,2021-07-13,60245
NL,2021-07-14,81303
NL,2021-08-18,80504
NL,2021-09-07,39728
NL,2021-09-08,69112
NL,2021-09-09,78234
NL,2021-09-14,72478
NL,2021-09-15,94393
NL,2021-09-16,87815
NL,2021-09-22,117536
NL,2021-09-23,120171
NL,2021-09-28,104335
NL,2021-09-29,72877
NL,2021-09-30,60556
NL,2021-10-05,66824
NL,2021-10-06,80706
NL,2021-10-07,82369
NL,2021-10-12,35172
NL,2021-10-13,84237
NL,2021-10-14,61259
NL,2021-10-26,57719
NL,2021-10-27,110911
NL,2021-10-28,119708
NL,2021-11-02,76370
NL,2021-11-03,128041
NL,2021-11-04,91410
NL,2021-11-09,63431
NL,2021-11-10,75816
NL,2021-11-11,90131
NL,2021-11-16,126602
NL,2021-11-17,79408
NL,2021-11-18,74977
NL,2021-11-23,138642
NL,2021-11-24,78765
NL,2021-11-25,96695
NL,2021-11-30,106555
NL,2021-12-01,127856
NL,2021-12-02,89198
NL,2021-12-07,30089
NL,2021-12-08,77252
NL,2021-12-09,63382
NL,2021-12-13,42454
NL,2021-12-14,88676
NL,2021-12-15,81097
NL,2021-12-16,78990
NL,2021-12-21,139176
NL,2022-01-18,128258
NL,2022-01-19,82423
NL,2022-01-20,86023
NL,2022-01-25,12467
NL,2022-01-26,83121
NL,2022-01-27,62939
NL,2022-02-01,82024
NL,2022-02-02,71480
NL,2022-02-03,93870
NL,2022-02-08,103901
NL,2022-02-09,65904
NL,2022-02-10,53664
NL,2022-02-15,144079
NL,2022-02-16,55104
NL,2022-02-17,27685
NL,2022-02-21,57322
NL,2022-02-22,113999
NL,2022-02-23,89907
NL,2022-02-24,25743
NL,2022-02-28,51375
NL,2022-03-08,70681
NL,2022-03-09,79298
NL,2022-03-10,81757
NL,2022-03-15,57729
NL,2022-03-17,19241
NL,2022-03-22,21851
NL,2022-03-23,84853
NL,2022-03-24,77225
NL,2022-03-29,10369
NL,2022-03-30,73162
NL,2022-03-31,65194
NL,2022-04-05,29896
NL,2022-04-06,61954
NL,2022-04-07,86117
NL,2022-04-12,16672
NL,2022-04-13,75287
NL,2022-04-14,69666
NL,2022-04-19,106355
NL,2022-04-20,83761
NL,2022-04-21,91822
NL,2022-05-10,41161
NL,2022-05-11,48749
NL,2022-05-12,67709
NL,2022-05-17,98603
NL,2022-05-18,69335
NL,2022-05-19,93696
NL,2022-05-24,99232
NL,2022-05-25,45829
NL,2022-05-31,130427
NL,2022-06-01,78108
NL,2022-06-02,64347
NL,2022-06-07,95230
NL,2022-06-08,65526
NL,2022-06-09,86165
NL,2022-06-14,96266
NL,2022-06-15,82648
NL,2022-06-16,104185
NL,2022-06-21,89324
NL,2022-06-22,72667
NL,2022-06-23,100012
NL,2022-06-28,115158
NL,2022-06-29,77044
NL,2022-06-30,91031
NL,2022-07-05,130551
NL,2022-07-06,66224
NL,2022-07-11,86778
NL,2022-07-12,101548
NO,1998-10-01,914
NO,1998-10-13,0
NO,1998-10-20,16420
NO,1998-10-21,21380
NO,1998-10-22,27350
NO,1998-10-27,9012
NO,1998-10-28,34525
NO,1998-10-29,5449
NO,1998-11-03,15007
NO,1998-11-04,19289
NO,1998-11-05,38581
NO,1998-11-13,18436
NO,1998-11-16,1348
NO,1998-11-17,3048
NO,1998-11-18,37088
NO,1998-11-19,5472
NO,1998-11-23,23952
NO,1998-11-24,18140
NO,1998-11-25,659
NO,1998-11-26,13725
NO,1998-11-27,14589
NO,1998-11-30,96744
NO,1998-12-01,36686
NO,1998-12-02,17069
NO,1998-12-03,54656
NO,1998-12-04,32902
NO,1998-12-07,37411
NO,1998-12-08,78703
NO,1998-12-09,52554
NO,1998-12-10,44751
NO,1998-12-14,86170
NO,1998-12-15,73651
NO,1998-12-16,38669
NO,1998-12-17,56782
NO,1998-12-18,11599
NO,1999-01-12,8762
NO,1999-01-19,45468
NO,1999-01-20,38856
NO,1999-01-21,30002
NO,1999-01-26,27847
NO,1999-01-27,44061
NO,1999-01-28,70271
NO,1999-02-02,25653
NO,1999-02-03,36266
NO,1999-02-04,28345
NO,1999-02-10,43743
NO,1999-02-11,36540
NO,1999-02-16,28920
NO,1999-02-17,40176
NO,1999-02-18,44006
NO,1999-02-23,39909
NO,1999-02-24,28988
NO,1999-02-25,68640
NO,1999-03-02,22330
NO,1999-03-03,43424
NO,1999-03-04,76185
NO,1999-03-10,44236
NO,1999-03-11,20371
NO,1999-03-16,43698
NO,1999-03-17,24457
NO,1999-03-18,5901
NO,1999-03-19,15721
NO,1999-03-22,12727
NO,1999-03-23,70967
NO,1999-03-24,39445
NO,1999-03-25,72657
NO,1999-03-26,38468
NO,1999-04-12,17030
NO,1999-04-13,46993
NO,1999-04-14,36265
NO,1999-04-15,31716
NO,1999-04-20,52920
NO,1999-04-21,45201
NO,1999-04-22,14408
NO,1999-04-26,45308
NO,1999-04-27,76211
NO,1999-04-28,33963
NO,1999-05-04,66825
NO,1999-05-05,31228
NO,1999-05-06,71193
NO,1999-05-10,28155
NO,1999-05-11,80337
NO,1999-05-12,30683
NO,1999-05-18,43606
NO,1999-05-19,25542
NO,1999-05-20,19459
NO,1999-05-25,34664
NO,1999-05-26,35058
NO,1999-05-27,42504
NO,1999-05-28,22092
NO,1999-05-31,63846
NO,1999-06-01,34914
NO,1999-06-02,43210
NO,1999-06-03,47678
NO,1999-06-04,22594
NO,1999-06-07,71761
NO,1999-06-08,67112
NO,1999-06-09,39740
NO,1999-06-10,62319
NO,1999-06-11,16705
NO,1999-06-14,63859
NO,1999-06-15,96506
NO,1999-06-16,112194
NO,1999-06-17,85886
NO,1999-06-18,95408
NO,1999-10-01,2465
NO,1999-10-02,7603
NO,1999-10-04,5185
NO,1999-10-06,41648
NO,1999-10-12,80745
NO,1999-10-13,62530
NO,1999-10-19,425
NO,1999-10-20,33062
NO,1999-10-21,8880
NO,1999-10-26,17258
NO,1999-10-27,38236
NO,1999-10-28,7587
NO,1999-11-02,28333
NO,1999-11-03,35938
NO,1999-11-04,30302
NO,1999-11-16,46822
NO,1999-11-17,44657
NO,1999-11-18,316
NO,1999-11-23,65977
NO,1999-11-24,33422
NO,1999-11-25,89706
NO,1999-11-26,74107
NO,1999-11-30,58138
NO,1999-12-01,35430
NO,1999-12-02,36187
NO,1999-12-03,30891
NO,1999-12-06,32772
NO,1999-12-07,69119
NO,1999-12-08,48931
NO,1999-12-09,80722
NO,1999-12-10,22492
NO,1999-12-13,57175
NO,1999-12-14,74227
NO,1999-12-15,42716
NO,1999-12-16,73968
NO,1999-12-17,36077
NO,1999-12-20,29000
NO,1999-12-21,36699
NO,2000-01-11,7371
NO,2000-01-12,30827
NO,2000-01-19,38466
NO,2000-01-20,21537
NO,2000-01-26,31099
NO,2000-01-27,53427
NO,2000-01-28,15940
NO,2000-02-01,25111
NO,2000-02-02,35902
NO,2000-02-03,44187
NO,2000-02-08,26833
NO,2000-02-09,38313
NO,2000-02-10,11456
NO,2000-02-15,33274
NO,2000-02-16,36985
NO,2000-02-17,49925
NO,2000-02-22,20307
NO,2000-02-23,57235
NO,2000-02-24,42861
NO,2000-02-29,8963
NO,2000-03-01,39517
NO,2000-03-02,52219
NO,2000-03-07,80069
NO,2000-03-08,38450
NO,2000-03-09,58936
NO,2000-03-22,3877
NO,2000-03-23,85384
NO,2000-03-28,43574
NO,2000-03-29,36716
NO,2000-03-30,15562
NO,2000-04-04,50455
NO,2000-04-05,34081
NO,2000-04-10,485
NO,2000-04-11,19669
NO,2000-04-12,37237
NO,2000-04-13,52981
NO,2000-04-14,17767
NO,2000-05-02,31333
NO,2000-05-03,37917
NO,2000-05-04,17457
NO,2000-05-09,52933
NO,2000-05-10,34002
NO,2000-05-11,59688
NO,2000-05-16,34066
NO,2000-05-18,59660
NO,2000-05-19,31231
NO,2000-05-24,38536
NO,2000-05-25,30678
NO,2000-05-26,29984
NO,2000-05-30,39405
NO,2000-05-31,53643
NO,2000-06-05,27622
NO,2000-06-06,66577
NO,2000-06-07,21819
NO,2000-06-08,49064
NO,2000-06-09,43866
NO,2000-06-13,97193
NO,2000-06-14,103734
NO,2000-06-15,124666
NO,2000-06-16,85059
NO,2000-09-28,1044
NO,2000-10-02,2263
NO,2000-10-03,8090
NO,2000-10-04,7993
NO,2000-10-10,78612
NO,2000-10-11,47959
NO,2000-10-12,39936
NO,2000-10-18,39835
NO,2000-10-19,39028
NO,2000-10-20,25889
NO,2000-10-25,27816
NO,2000-10-26,2225
NO,2000-10-31,26483
NO,2000-11-01,36600
NO,2000-11-02,13615
NO,2000-11-03,14315
NO,2000-11-14,54367
NO,2000-11-15,40315
NO,2000-11-16,28950
NO,2000-11-17,39046
NO,2000-11-22,34289
NO,2000-11-23,35772
NO,2000-11-24,13911
NO,2000-11-27,72840
NO,2000-11-28,68755
NO,2000-11-29,40536
NO,2000-11-30,47507
NO,2000-12-01,30507
NO,2000-12-04,23641
NO,2000-12-05,40219
NO,2000-12-06,42839
NO,2000-12-07,45684
NO,2000-12-08,27193
NO,2000-12-11,30859
NO,2000-12-12,75428
NO,2000-12-13,44630
NO,2000-12-14,55258
NO,2000-12-15,50855
NO,2000-12-18,15322
NO,2000-12-19,18817
NO,2001-01-10,25582
NO,2001-01-11,7374
NO,2001-01-17,26114
NO,2001-01-18,5301
NO,2001-01-19,31710
NO,2001-01-23,4811
NO,2001-01-24,34231
NO,2001-01-25,11994
NO,2001-01-30,22019
NO,2001-01-31,34054
NO,2001-02-01,23795
NO,2001-02-07,40722
NO,2001-02-08,24881
NO,2001-02-09,30347
NO,2001-02-13,46959
NO,2001-02-14,37420
NO,2001-02-15,77379
NO,2001-02-20,43045
NO,2001-02-21,34604
NO,2001-02-22,35265
NO,2001-02-27,42141
NO,2001-02-28,38700
NO,2001-03-01,36779
NO,2001-03-05,29933
NO,2001-03-06,5705
NO,2001-03-07,31484
NO,2001-03-14,38328
NO,2001-03-15,2040
NO,2001-03-20,16648
NO,2001-03-21,23451
NO,2001-03-22,24043
NO,2001-03-27,43063
NO,2001-03-28,43090
NO,2001-03-29,75776
NO,2001-03-30,23551
NO,2001-04-04,28369
NO,2001-04-05,52724
NO,2001-04-06,28710
NO,2001-04-23,56065
NO,2001-04-24,20694
NO,2001-04-25,25758
NO,2001-04-26,70793
NO,2001-05-02,35086
NO,2001-05-03,53932
NO,2001-05-08,51738
NO,2001-05-09,33248
NO,2001-05-10,21968
NO,2001-05-14,38543
NO,2001-05-15,75121
NO,2001-05-16,37371
NO,2001-05-21,47227
NO,2001-05-22,53180
NO,2001-05-23,26871
NO,2001-05-28,63575
NO,2001-05-29,67845
NO,2001-05-30,47764
NO,2001-05-31,68962
